year,month,day,hour,minute,WDIR,WSPD,GST,PRES,WTMP,WVHT
2019,02,22,01,40,328,10.0,11.9,1009.7,12.6,2.81
2019,02,22,04,40,10,8.6,10.5,1012.4,12.5,2.64
2019,02,22,07,40,348,8.9,11.4,1014.6,12.5,2.63
2019,02,22,10,40,352,5.3,7.1,1016.2,12.0,2.93
2019,02,22,13,40,345,3.7,5.6,1017.6,11.9,2.77
2019,02,22,16,40,98,5.7,7.6,1019.7,12.2,2.34
2019,02,22,19,40,101,3.2,5.3,1020.6,12.3,2.08
2019,02,22,22,40,294,3.8,5.8,1020.5,12.3,1.91
2019,02,23,01,40,325,6.8,8.4,1021.4,12.3,1.85
2019,02,23,04,40,319,8.2,10.0,1023.3,12.4,1.85
2019,02,23,07,40,324,6.6,8.5,1023.9,12.3,2.02
2019,02,23,10,40,352,4.2,5.8,1024.7,12.2,1.73
2019,02,23,13,40,330,4.0,6.1,1025.8,11.9,1.58
2019,02,23,16,40,323,4.7,5.9,1027.7,11.9,1.44
2019,02,23,19,40,295,3.5,5.0,1028.0,12.3,1.36
2019,02,23,22,40,288,3.0,4.6,1026.7,12.2,1.23
2019,02,24,01,40,299,3.1,4.3,1026.4,12.2,1.15
2019,02,24,04,40,297,1.4,2.3,1026.6,12.1,1.17
2019,02,24,07,40,279,3.3,4.4,1026.4,12.0,0.94
2019,02,24,10,40,259,2.8,3.8,1025.6,12.1,0.86
2019,02,24,13,40,221,3.0,4.0,1024.7,12.0,0.91
2019,02,24,16,40,254,3.6,4.4,1024.9,11.9,1.02
2019,02,24,19,40,218,4.1,5.0,1024.4,12.2,1.07
2019,02,24,22,40,196,3.6,4.5,1021.5,12.5,0.97
2019,02,25,01,40,207,4.3,5.3,1020.4,12.2,1.08
2019,02,25,04,40,206,3.9,4.8,1019.7,12.2,0.99
2019,02,25,07,40,208,5.2,6.0,1019.0,12.1,1.14
2019,02,25,10,40,196,6.8,8.2,1017.8,12.3,1.10
2019,02,25,13,40,188,6.4,8.5,1016.6,12.1,1.19
2019,02,25,16,40,168,9.1,11.2,1015.9,12.2,1.30
2019,02,25,19,40,176,10.7,13.9,1015.9,12.3,1.69
2019,02,25,22,40,177,12.3,15.7,1013.9,12.3,2.17
2019,02,26,01,40,176,13.0,16.3,1012.7,12.3,2.73
2019,02,26,04,40,176,12.8,16.7,1013.0,12.3,2.91
2019,02,26,07,40,175,13.7,17.3,1013.3,12.3,3.10
2019,02,26,10,40,177,12.8,16.2,1013.4,12.3,3.13
2019,02,26,14,40,169,11.4,14.1,1013.0,12.3,2.66
2019,02,26,17,40,161,13.5,16.8,1013.6,12.3,3.16
2019,02,26,20,40,161,13.1,17.3,1012.7,12.3,2.97
2019,02,26,23,40,163,14.5,18.9,1010.9,12.3,3.35
2019,02,27,02,40,162,16.1,20.1,1009.4,12.3,3.73
2019,02,27,05,40,163,15.8,21.6,1009.0,12.3,4.33
2019,02,27,08,40,163,16.2,22.5,1008.3,12.3,4.40
2019,02,27,11,40,190,7.2,9.5,1011.3,12.3,3.77
2019,02,27,14,40,174,7.1,9.2,1012.4,12.3,3.25
2019,02,27,17,40,179,8.4,10.6,1015.2,12.3,2.74
2019,02,27,20,40,210,9.1,11.1,1016.9,12.4,2.49
2019,02,27,23,40,250,6.6,8.6,1017.7,12.4,2.74
2019,02,28,02,40,305,5.0,6.3,1018.0,12.3,2.52
2019,02,28,05,40,281,2.9,4.3,1019.2,12.3,1.90
2019,02,28,08,40,275,2.8,4.3,1019.8,12.3,2.10
2019,02,28,11,40,294,4.6,5.9,1019.6,12.3,2.07
2019,02,28,14,40,289,4.3,5.6,1020.9,12.3,1.84
2019,02,28,17,40,349,3.1,4.3,1022.3,12.3,2.27
2019,02,28,20,40,296,1.3,2.7,1022.4,12.6,2.15
2019,02,28,23,40,299,3.2,4.8,1021.4,13.2,2.17
2019,03,01,02,40,325,4.2,5.7,1020.9,12.8,2.11
2019,03,01,05,40,345,3.7,5.5,1021.1,12.8,1.89
2019,03,01,08,40,312,2.3,3.5,1021.1,12.8,2.14
2019,03,01,11,40,353,2.1,3.2,1020.0,12.4,2.07
2019,03,01,14,40,29,2.6,3.7,1019.8,11.9,2.32
2019,03,01,17,40,90,2.0,3.0,1019.7,12.1,1.71
2019,03,01,20,40,113,1.8,2.8,1019.0,12.4,1.61
2019,03,01,23,40,96,3.0,4.3,1017.4,12.3,1.54
2019,03,02,02,40,102,3.8,5.1,1015.2,12.4,1.70
2019,03,02,05,40,118,4.7,5.9,1013.7,12.3,1.35
2019,03,02,08,40,84,9.2,12.6,1010.7,12.3,1.27
2019,03,02,11,40,83,10.4,13.2,1006.9,12.3,1.34
2019,03,02,14,40,81,8.6,10.7,1007.3,12.3,1.80
2019,03,02,17,40,79,9.5,11.8,1008.7,12.3,2.10
2019,03,02,20,40,93,5.7,7.4,1010.5,12.4,1.81
2019,03,02,23,40,189,1.2,1.8,1011.6,12.6,1.54
2019,03,03,02,40,218,0.8,1.7,1013.5,12.6,1.52
2019,03,03,05,40,87,1.3,2.0,1014.9,12.4,1.51
2019,03,03,08,40,164,4.3,5.9,1016.2,12.4,2.21
2019,03,03,11,40,209,4.1,5.5,1015.9,12.4,2.20
2019,03,03,14,40,220,2.8,3.9,1016.6,12.4,1.87
2019,03,03,17,40,284,5.2,6.7,1017.8,12.4,1.77
2019,03,03,20,40,289,5.8,7.0,1018.2,12.5,1.61
2019,03,03,23,40,292,6.0,7.2,1018.3,12.7,1.72
2019,03,04,02,40,269,5.5,7.0,1018.4,12.6,1.86
2019,03,04,05,40,240,4.1,5.4,1019.7,12.5,1.92
2019,03,04,08,40,265,4.8,6.0,1019.9,12.5,1.67
2019,03,04,11,40,267,6.5,8.0,1019.5,12.5,1.69
2019,03,04,14,40,300,7.0,8.4,1020.1,12.4,1.66
2019,03,04,17,40,317,5.2,6.6,1021.0,12.1,1.66
2019,03,04,20,40,312,4.1,5.6,1020.9,12.2,1.66
2019,03,04,23,40,337,3.7,4.9,1019.2,12.4,1.53
2019,03,05,02,40,292,2.9,4.0,1018.7,12.5,1.39
2019,03,05,05,40,3,2.7,3.7,1017.8,12.6,1.49
2019,03,05,08,40,113,0.2,0.9,1017.3,12.4,1.33
2019,03,05,11,40,87,6.6,7.9,1014.1,12.3,1.13
2019,03,05,14,40,157,6.5,7.8,1013.8,12.4,1.00
2019,03,05,17,40,166,6.9,8.1,1013.7,12.4,1.04
2019,03,05,20,40,133,11.7,14.6,1008.9,12.5,1.26
2019,03,05,23,40,153,12.5,15.5,1008.4,12.5,2.11
2019,03,06,02,40,149,9.6,12.1,1006.2,12.5,3.25
2019,03,06,05,40,158,14.6,18.3,1004.8,12.4,3.54
2019,03,06,08,40,151,15.8,21.0,1002.3,12.5,3.47
2019,03,06,11,40,165,10.9,13.5,1001.9,12.5,3.72
2019,03,06,14,40,206,5.8,7.8,1003.5,12.5,3.02
2019,03,06,17,40,224,6.1,7.8,1005.8,12.5,2.72
2019,03,06,21,40,190,8.8,10.6,1007.0,12.6,2.35
2019,03,07,00,40,185,9.1,11.7,1007.3,12.6,2.36
2019,03,07,03,40,275,9.0,11.8,1010.9,12.6,2.62
2019,03,07,06,40,295,7.9,10.3,1014.6,12.6,2.63
2019,03,07,09,40,253,5.0,7.2,1016.4,12.6,2.67
2019,03,07,12,40,290,5.4,7.5,1016.6,12.5,2.39
2019,03,07,15,40,326,4.9,6.5,1017.8,12.5,2.13
2019,03,07,18,40,343,4.9,6.9,1018.5,12.4,2.07
2019,03,07,21,40,299,7.0,9.4,1017.4,12.7,1.86
2019,03,08,00,40,299,6.3,8.2,1016.1,12.6,1.68
2019,03,08,03,40,286,7.9,9.7,1015.7,12.5,1.55
2019,03,08,06,40,288,9.5,12.3,1016.1,12.5,1.78
2019,03,08,09,40,294,11.2,14.4,1016.2,12.3,1.99
2019,03,08,12,40,312,9.0,12.6,1016.3,12.3,2.06
2019,03,08,15,40,312,9.7,12.6,1018.2,12.2,1.80
2019,03,08,18,40,303,8.5,10.3,1019.5,12.3,1.87
2019,03,08,21,40,297,8.4,10.8,1019.3,12.4,1.59
2019,03,09,00,40,282,7.6,9.7,1019.3,12.5,1.56
2019,03,09,03,40,275,4.7,6.9,1019.0,12.4,1.50
2019,03,09,06,40,214,4.2,5.3,1018.4,12.4,1.22
2019,03,09,09,40,188,6.6,8.5,1017.0,12.3,1.16
2019,03,09,12,40,180,7.7,9.7,1014.9,12.3,1.25
2019,03,09,15,40,166,10.2,13.0,1013.8,12.1,1.43
2019,03,09,18,40,196,6.3,7.6,1013.8,12.2,1.39
2019,03,09,21,40,186,9.1,11.1,1012.5,12.3,1.41
2019,03,10,00,40,184,9.4,11.3,1011.6,12.4,1.59
2019,03,10,03,40,162,10.4,13.1,1011.1,12.3,2.61
2019,03,10,06,40,201,4.5,6.2,1011.7,12.3,3.00
2019,03,10,09,40,175,4.7,6.2,1011.8,12.2,2.63
2019,03,10,12,40,171,3.0,4.1,1011.6,12.2,2.56
2019,03,10,15,40,138,5.1,6.8,1012.9,12.1,2.42
2019,03,10,18,40,125,6.8,9.5,1014.5,12.3,2.64
2019,03,10,21,40,103,4.9,7.1,1014.8,12.5,2.62
2019,03,11,00,40,65,4.0,5.9,1015.6,12.5,2.17
2019,03,11,03,40,45,1.5,2.4,1016.4,12.5,2.15
2019,03,11,06,40,333,3.0,4.1,1017.7,12.3,2.17
2019,03,11,09,40,330,3.4,5.1,1017.9,12.3,2.61
2019,03,11,12,40,334,4.5,6.1,1017.8,12.2,2.81
2019,03,11,15,40,329,4.0,5.3,1018.9,12.0,2.75
2019,03,11,18,40,333,4.5,6.3,1019.8,12.3,2.80
2019,03,11,21,40,290,7.1,9.3,1018.4,12.6,2.68
2019,03,12,00,40,312,8.0,10.3,1017.4,12.8,2.61
2019,03,12,03,40,316,8.9,12.8,1016.2,12.6,2.27
2019,03,12,06,40,315,11.4,14.7,1015.4,12.4,2.60
2019,03,12,09,40,316,12.9,15.8,1014.3,12.3,2.68
2019,03,12,12,40,315,12.0,14.9,1013.8,12.3,3.17
2019,03,12,15,40,311,12.3,15.8,1014.1,12.3,3.05
2019,03,12,18,40,312,14.8,18.6,1014.5,12.4,2.98
2019,03,12,21,40,310,15.9,20.0,1014.3,12.5,3.86
2019,03,13,00,40,311,16.9,21.0,1013.9,12.5,4.53
2019,03,13,03,40,322,14.3,18.4,1016.2,12.3,4.00
2019,03,13,06,40,323,14.2,17.2,1018.3,12.1,3.67
2019,03,13,09,40,331,11.1,13.6,1020.4,12.1,3.31
2019,03,13,12,40,332,9.4,11.4,1021.6,12.1,3.20
2019,03,13,15,40,332,8.6,10.7,1023.6,11.9,3.22
2019,03,13,18,40,324,6.9,8.8,1024.9,12.1,3.02
2019,03,13,21,40,314,9.0,11.7,1023.8,12.2,2.91
2019,03,14,00,40,324,8.7,11.0,1023.3,12.2,2.68
2019,03,14,03,40,327,6.8,8.8,1023.7,12.2,2.83
2019,03,14,06,40,319,7.4,9.4,1024.0,12.2,2.51
2019,03,14,09,40,334,6.5,8.1,1024.6,12.2,2.74
2019,03,14,12,40,332,5.3,6.9,1024.3,12.1,2.63
2019,03,14,15,40,353,3.5,4.7,1025.4,12.1,2.24
2019,03,14,19,40,307,3.0,4.4,1026.4,12.4,1.93
2019,03,14,22,40,288,4.2,5.9,1024.9,12.6,1.80
2019,03,15,01,40,310,5.4,7.0,1024.6,12.7,1.77
2019,03,15,04,40,294,6.0,7.9,1025.0,12.5,1.61
2019,03,15,07,40,317,5.1,6.7,1025.2,12.1,1.55
2019,03,15,10,40,353,2.2,3.0,1024.3,12.2,1.57
2019,03,15,22,40,300,4.4,5.7,1022.5,12.6,1.49
2019,03,16,01,40,331,5.7,6.7,1021.4,13.4,1.44
2019,03,16,04,40,311,5.9,7.0,1021.5,12.9,1.55
2019,03,16,07,40,310,4.1,5.5,1021.7,12.8,1.56
2019,03,16,10,40,318,5.1,6.6,1021.2,12.6,1.40
2019,03,16,13,40,295,2.9,4.6,1021.9,12.4,1.60
2019,03,16,16,40,68,1.6,2.7,1023.0,12.6,1.61
2019,03,16,19,40,279,1.4,2.5,1022.4,12.7,1.54
2019,03,16,22,40,317,5.8,7.0,1020.6,12.9,1.64
2019,03,17,01,40,317,6.4,7.9,1019.9,13.0,1.46
2019,03,17,04,40,314,6.9,8.5,1020.3,13.5,1.27
2019,03,17,07,40,319,4.7,5.8,1020.3,13.1,1.33
2019,03,17,10,40,335,3.0,5.2,1019.5,12.9,1.61
2019,03,17,13,40,344,3.1,4.2,1019.7,12.7,1.76
2019,03,17,16,40,344,1.4,2.5,1020.7,12.3,1.89
2019,03,17,19,40,307,1.7,2.9,1020.0,12.9,1.63
2019,03,17,22,40,300,3.8,4.9,1018.3,13.2,1.91
2019,03,18,01,40,306,5.1,6.6,1017.0,13.8,2.27
2019,03,18,04,40,325,4.4,5.7,1017.1,13.7,2.16
2019,03,18,07,40,320,3.6,4.9,1016.6,13.4,1.94
2019,03,18,10,40,326,3.0,4.2,1015.3,13.0,2.20
2019,03,18,13,40,339,0.6,1.3,1015.1,13.2,1.65
2019,03,18,16,40,129,1.8,3.6,1016.0,13.0,1.43
2019,03,18,19,40,247,3.9,5.1,1015.8,13.4,1.42
2019,03,18,22,40,197,2.0,3.5,1015.4,13.7,1.41
2019,03,19,01,40,197,3.1,4.7,1014.4,13.6,1.21
2019,03,19,04,40,205,3.4,5.6,1015.8,13.2,1.26
2019,03,19,07,40,123,2.5,3.8,1014.5,13.3,1.15
2019,03,19,11,40,146,3.1,4.0,1013.0,13.0,1.04
2019,03,19,14,40,149,3.9,5.0,1013.1,13.0,1.01
2019,03,19,17,40,117,2.8,3.7,1012.8,13.0,1.22
2019,03,19,20,40,174,5.6,7.0,1012.2,13.4,1.55
2019,03,19,23,40,162,1.8,3.3,1011.0,13.7,1.78
2019,03,20,02,40,161,5.9,7.4,1011.1,13.4,1.83
2019,03,20,05,40,148,5.6,7.9,1012.0,12.8,2.43
2019,03,20,08,40,150,8.8,11.3,1011.6,12.8,2.35
2019,03,20,11,40,180,6.3,8.0,1011.8,12.6,2.36
2019,03,20,14,40,241,7.3,9.4,1013.7,12.5,2.53
2019,03,20,17,40,241,7.2,9.3,1016.4,12.4,2.51
2019,03,20,20,40,227,5.2,6.6,1018.0,13.1,2.85
2019,03,20,23,40,238,4.1,6.0,1018.0,13.3,2.50
2019,03,21,02,40,238,2.3,3.6,1017.9,13.4,2.74
2019,03,21,05,40,201,1.9,3.0,1018.9,13.2,2.44
2019,03,21,08,40,163,2.0,3.2,1019.0,13.0,2.44
2019,03,21,11,40,54,2.4,4.0,1018.9,12.7,2.41
2019,03,21,14,40,73,2.1,3.7,1019.8,12.6,2.25
2019,03,21,17,40,151,0.4,1.2,1020.9,12.8,2.43
2019,03,21,20,40,272,3.7,5.2,1021.1,13.2,2.31
2019,03,21,23,40,278,4.6,6.0,1021.2,13.0,1.80
2019,03,22,02,40,271,2.3,3.5,1021.3,13.3,1.96
2019,03,22,05,40,224,2.4,3.4,1021.7,13.0,2.18
2019,03,22,08,40,197,4.4,5.4,1021.5,13.1,2.06
2019,03,22,11,40,164,5.2,6.5,1021.0,13.1,2.05
2019,03,22,14,40,155,6.2,7.9,1021.1,13.0,2.07
2019,03,22,17,40,153,9.2,11.3,1021.9,12.9,2.35
2019,03,22,20,40,162,9.5,11.7,1021.8,12.9,2.42
2019,03,22,23,40,156,9.8,12.4,1020.6,12.8,2.55
2019,03,23,02,40,169,9.0,11.6,1020.3,12.8,2.30
2019,03,23,05,40,176,8.3,10.8,1020.7,12.8,3.27
2019,03,23,08,40,330,4.7,6.1,1020.6,12.7,2.58
2019,03,23,11,40,303,6.3,8.0,1020.9,12.8,2.72
2019,03,23,14,40,319,5.4,7.2,1022.3,12.7,2.45
2019,03,23,17,40,305,4.1,6.3,1023.6,12.9,3.44
2019,03,23,20,40,291,6.6,8.6,1024.1,13.1,3.20
2019,03,23,23,40,285,6.5,8.1,1023.8,13.4,2.98
2019,03,24,02,40,292,6.7,8.5,1023.8,13.0,3.19
2019,03,24,05,40,316,5.0,7.4,1024.7,13.2,3.42
2019,03,24,08,40,14,2.3,3.5,1023.3,13.4,3.28
2019,03,24,11,40,80,0.5,2.4,1022.9,13.1,3.30
2019,03,24,14,40,84,3.8,6.4,1023.3,13.3,2.95
2019,03,24,17,40,101,4.5,8.0,1024.5,13.1,2.87
2019,03,24,20,40,155,3.1,4.9,1023.1,13.4,2.82
2019,03,24,23,40,169,2.8,3.8,1022.1,13.2,2.34
2019,03,25,02,40,139,5.6,7.6,1020.4,13.5,1.68
2019,03,25,05,40,200,7.8,10.2,1021.4,13.0,1.77
2019,03,25,08,40,153,7.2,9.3,1019.2,12.9,2.25
2019,03,25,11,40,149,9.5,11.6,1016.9,12.8,2.23
2019,03,25,14,40,163,11.4,13.6,1017.3,12.8,2.57
2019,03,25,17,40,156,12.7,15.5,1018.1,12.7,2.81
2019,03,25,20,40,169,10.1,12.7,1018.9,12.7,2.91
2019,03,25,23,40,239,4.6,6.3,1018.6,12.7,2.57
2019,03,26,02,40,316,1.7,2.7,1018.4,12.6,2.37
2019,03,26,05,40,291,2.8,4.5,1019.0,12.6,2.53
2019,03,26,09,40,301,1.8,3.9,1018.6,12.6,2.63
2019,03,26,12,40,289,0.5,1.5,1018.0,12.5,2.26
2019,03,26,15,40,87,1.5,3.0,1018.3,12.5,2.06
2019,03,26,18,40,108,1.0,2.6,1018.8,12.8,2.25
2019,03,26,21,40,170,1.5,2.7,1016.8,12.9,2.11
2019,03,27,00,40,152,3.3,4.6,1014.3,13.8,2.19
2019,03,27,03,40,50,1.0,2.8,1013.2,13.3,2.00
2019,03,27,06,40,83,5.7,7.5,1011.7,13.2,2.01
2019,03,27,09,40,176,11.0,14.2,1011.0,12.8,2.14
2019,03,27,12,40,173,9.1,11.0,1012.1,12.7,2.26
2019,03,27,15,40,172,9.2,11.3,1013.6,12.7,2.13
2019,03,27,18,40,201,5.2,6.5,1015.6,12.7,2.24
2019,03,27,21,40,223,5.4,7.2,1016.1,13.0,2.10
2019,03,28,00,40,234,5.1,6.4,1016.5,13.1,2.02
2019,03,28,03,40,211,5.3,6.5,1018.0,12.8,1.79
2019,03,28,06,40,193,4.6,6.1,1019.7,12.9,1.86
2019,03,28,09,40,208,5.4,6.8,1021.0,12.8,1.85
2019,03,28,12,40,202,4.7,6.1,1021.7,12.8,1.87
2019,03,28,16,40,192,5.4,6.9,1023.4,12.8,1.95
2019,03,28,19,40,198,6.8,8.4,1024.4,13.0,1.90
2019,03,28,22,40,205,6.8,10.4,1024.3,13.1,2.12
2019,03,29,01,40,222,5.6,7.1,1024.1,13.0,2.01
2019,03,29,04,40,248,4.0,5.6,1026.2,12.9,2.01
2019,03,29,07,40,296,4.5,5.7,1026.6,12.9,1.95
2019,03,29,10,40,309,2.2,3.5,1027.0,12.9,2.09
2019,03,29,13,40,27,2.1,3.4,1026.9,12.9,2.10
2019,03,29,16,40,106,0.9,2.9,1028.8,13.0,2.17
2019,03,29,19,40,301,4.3,5.8,1029.1,13.9,2.17
2019,03,29,22,40,300,5.8,7.5,1027.6,13.6,2.28
2019,03,30,01,40,306,7.2,9.0,1026.5,13.3,2.10
2019,03,30,04,40,327,8.4,10.7,1026.9,14.1,2.18
2019,03,30,07,40,317,9.1,11.1,1026.8,13.7,2.14
2019,03,30,10,40,336,5.8,7.0,1024.8,13.5,1.94
2019,03,30,13,40,338,3.8,5.1,1024.8,13.4,1.74
2019,03,30,16,40,346,4.0,5.0,1025.6,13.2,1.76
2019,03,30,19,40,311,5.2,6.8,1024.7,13.5,1.73
2019,03,30,22,40,307,8.5,10.1,1024.5,14.0,1.87
2019,03,31,01,40,321,8.3,10.0,1022.2,14.1,1.68
2019,03,31,04,40,319,8.6,10.9,1023.1,13.6,1.88
2019,03,31,07,40,313,7.3,8.9,1022.8,13.8,1.70
2019,03,31,10,40,321,7.7,10.0,1022.3,13.6,1.65
2019,03,31,13,40,316,5.6,6.8,1021.8,13.5,1.66
2019,03,31,16,40,313,4.2,5.6,1022.8,13.4,1.51
2019,03,31,19,40,323,4.9,6.3,1022.1,13.7,1.37
2019,03,31,22,40,313,6.3,7.4,1020.3,14.2,1.26
2019,04,01,01,40,313,7.8,9.4,1019.8,13.9,1.12
2019,04,01,04,40,323,7.7,9.1,1019.6,13.5,1.11
2019,04,01,07,40,338,4.9,6.1,1018.7,13.5,1.21
2019,04,01,10,40,344,2.4,3.4,1017.6,13.5,1.17
2019,04,01,13,40,305,3.1,4.0,1016.4,13.5,1.43
2019,04,01,16,40,316,5.2,6.3,1017.2,13.5,1.46
2019,04,01,19,40,300,3.8,4.8,1016.5,13.5,1.89
2019,04,01,22,40,26,2.8,3.5,1014.3,13.6,1.35
2019,04,02,01,40,286,5.8,7.9,1014.6,13.6,1.53
2019,04,02,04,40,101,2.3,3.8,1013.8,13.8,1.65
2019,04,02,07,40,180,3.0,4.6,1012.1,13.9,1.59
2019,04,02,10,40,221,2.3,3.0,1012.2,13.8,1.43
2019,04,02,13,40,148,2.8,3.7,1011.7,13.6,1.54
2019,04,02,16,40,67,1.3,2.4,1012.1,13.5,1.24
2019,04,02,19,40,271,3.6,4.7,1013.4,13.8,1.65
2019,04,02,22,40,225,5.0,6.2,1013.7,13.9,1.39
2019,04,03,01,40,234,4.1,5.1,1013.8,14.0,1.53
2019,04,03,04,40,236,3.1,4.0,1014.8,14.0,1.55
2019,04,03,07,40,253,2.2,3.0,1015.2,13.5,1.33
2019,04,03,10,40,282,3.7,5.2,1015.9,13.8,1.45
2019,04,03,13,40,218,0.5,1.3,1016.5,13.8,1.65
2019,04,03,16,40,210,1.1,2.7,1018.0,13.7,1.77
2019,04,03,19,40,139,2.6,3.8,1018.9,14.1,1.65
2019,04,03,22,40,189,3.6,4.5,1018.2,14.4,1.66
2019,04,04,01,40,180,2.4,3.3,1017.5,14.4,1.54
2019,04,04,04,40,179,1.9,2.5,1017.8,13.8,1.48
2019,04,04,07,40,188,2.6,3.4,1017.4,13.9,1.39
2019,04,04,10,40,173,3.4,4.4,1017.2,14.2,1.28
2019,04,04,13,40,168,3.3,4.4,1017.0,13.9,1.11
2019,04,04,16,40,179,4.7,6.1,1017.4,13.8,1.15
2019,04,04,19,40,158,6.4,7.6,1017.4,14.3,1.09
2019,04,04,22,40,176,6.8,8.4,1016.7,14.3,1.23
2019,04,05,01,40,174,6.8,8.2,1015.9,14.0,1.18
2019,04,05,04,40,179,6.3,7.5,1016.3,14.2,1.31
2019,04,05,07,40,175,7.5,9.0,1015.9,14.2,1.35
2019,04,05,10,40,181,6.7,8.9,1014.6,14.0,1.31
2019,04,05,13,40,170,7.4,9.2,1014.4,14.0,1.27
2019,04,05,16,40,250,9.3,11.7,1015.9,13.9,1.35
2019,04,05,19,40,217,4.4,5.5,1017.5,14.0,1.28
2019,04,05,22,40,162,4.6,5.8,1016.6,14.2,1.39
2019,04,06,01,40,201,5.5,6.5,1017.3,14.0,1.21
2019,04,06,05,40,163,5.9,7.3,1017.6,13.9,1.28
2019,04,06,08,40,165,6.2,7.7,1017.7,13.9,1.78
2019,04,06,11,40,166,6.2,8.1,1017.7,13.8,2.02
2019,04,06,14,40,153,9.2,11.3,1017.5,13.7,2.35
2019,04,06,17,40,165,7.6,9.9,1020.0,13.9,2.77
2019,04,06,20,40,154,7.0,9.9,1020.7,13.9,3.49
2019,04,06,23,40,180,3.9,5.5,1020.6,14.1,3.72
2019,04,07,02,40,176,4.9,6.5,1021.0,14.0,3.64
2019,04,07,05,40,203,4.1,5.8,1023.6,14.0,3.93
2019,04,07,08,40,169,5.6,7.8,1024.2,14.0,3.20
2019,04,07,11,40,176,5.7,7.4,1023.7,14.0,3.67
2019,04,07,14,40,171,5.3,6.9,1025.6,13.9,3.57
2019,04,07,17,40,177,3.6,5.2,1027.0,14.0,3.00
2019,04,07,20,40,136,2.6,5.1,1026.1,14.3,3.24
2019,04,07,23,40,249,1.9,3.7,1024.9,14.5,3.21
2019,04,08,03,40,283,2.9,4.9,1025.5,14.3,2.89
2019,04,08,06,40,225,1.3,3.0,1025.5,14.6,2.96
2019,04,08,09,40,229,0.9,2.5,1023.8,14.3,3.10
2019,04,08,12,40,263,0.6,2.3,1023.1,14.2,3.11
2019,04,08,15,40,165,0.6,1.9,1024.1,14.3,3.15
2019,04,08,18,40,126,3.5,5.8,1024.4,14.5,3.08
2019,04,08,21,40,194,3.9,4.9,1023.5,14.6,2.78
2019,04,09,00,40,226,4.5,5.7,1022.5,14.5,2.79
2019,04,09,03,40,285,7.1,9.6,1022.7,14.4,2.35
2019,04,09,06,40,313,9.4,12.3,1023.5,14.2,2.97
2019,04,09,09,40,316,10.0,13.2,1024.0,14.2,2.87
2019,04,09,12,40,320,11.5,14.8,1024.5,14.3,3.16
2019,04,09,15,40,317,13.1,16.4,1025.9,14.1,3.08
2019,04,09,18,40,315,13.1,16.4,1026.7,13.9,2.90
2019,04,09,21,40,313,14.0,19.6,1025.8,13.8,3.53
2019,04,10,00,40,318,14.5,18.4,1025.3,13.6,3.48
2019,04,10,03,40,322,13.6,18.0,1025.7,13.1,3.58
2019,04,10,06,40,322,12.1,16.0,1025.9,12.8,3.40
2019,04,10,09,40,325,12.3,15.2,1026.3,12.4,3.11
2019,04,10,12,40,333,11.7,15.1,1027.1,12.1,2.89
2019,04,10,15,40,329,10.1,12.4,1027.9,11.9,2.55
2019,04,10,18,40,323,7.9,9.8,1028.3,11.7,2.58
2019,04,10,21,40,319,11.0,13.4,1026.7,11.8,2.86
2019,04,11,00,40,319,10.7,13.2,1025.6,11.9,3.07
2019,04,11,03,40,326,11.7,14.3,1024.8,11.6,3.23
2019,04,11,06,40,318,12.0,15.2,1024.5,11.4,3.19
2019,04,11,09,40,322,10.8,13.6,1024.0,11.3,3.07
2019,04,11,12,40,325,11.6,14.9,1023.4,11.1,3.20
2019,04,11,15,40,317,12.6,16.2,1024.1,11.1,2.77
2019,04,11,18,40,320,12.3,15.7,1023.5,10.8,3.21
2019,04,11,21,40,309,12.2,15.4,1021.9,10.6,3.10
2019,04,12,00,40,309,15.7,20.3,1018.5,10.4,3.08
2019,04,12,03,40,319,13.7,17.5,1017.6,10.3,3.03
2019,04,12,06,40,316,13.9,16.4,1017.3,10.2,2.89
2019,04,12,09,40,323,12.4,15.6,1016.5,10.1,2.60
2019,04,12,12,40,316,11.4,14.2,1015.4,10.1,2.57
2019,04,12,15,40,320,9.7,12.5,1016.2,10.1,2.47
2019,04,12,18,40,315,8.7,11.0,1016.4,10.2,2.32
2019,04,12,21,40,318,8.9,10.8,1015.2,10.6,2.30
2019,04,13,00,40,319,10.4,13.1,1014.0,10.5,2.46
2019,04,13,03,40,316,9.8,12.1,1013.6,10.4,2.73
2019,04,13,06,40,319,10.7,13.4,1014.3,10.4,2.74
2019,04,13,09,40,322,7.8,10.0,1014.7,10.4,2.78
2019,04,13,12,40,342,6.3,7.9,1015.2,10.4,2.47
2019,04,13,15,40,303,2.9,4.5,1017.3,10.4,2.53
2019,04,13,18,40,320,2.4,4.0,1018.6,10.8,2.21
2019,04,13,21,40,314,4.1,5.6,1017.9,10.8,2.31
2019,04,14,00,40,310,7.5,9.4,1017.2,10.7,2.52
2019,04,14,03,40,310,6.5,8.4,1017.1,10.6,2.47
2019,04,14,06,40,311,6.7,9.2,1016.8,10.4,2.85
2019,04,14,09,40,325,5.2,7.7,1016.5,10.5,2.73
2019,04,14,12,40,314,7.9,10.0,1015.7,10.6,2.40
2019,04,14,15,40,305,7.9,10.5,1016.3,10.8,2.57
2019,04,14,18,40,308,7.8,10.1,1017.0,11.2,2.43
2019,04,14,21,40,308,5.9,7.7,1016.0,11.6,2.06
