Year,Month,Day,latitude,longitude,Nationality,ShipName,ShipType,VoyageFrom,VoyageTo
1795,7,24,26.1,-61.87,BRITISH,ADAMANT,4TH RATE,ST PIERRE BAY MARTINICO,ST JOHNS NEWFOUNDLAND
1795,7,25,26.82,-61.65,BRITISH,ADAMANT,4TH RATE,ST PIERRE BAY MARTINICO,ST JOHNS NEWFOUNDLAND
1795,7,26,27.62,-62,BRITISH,ADAMANT,4TH RATE,ST PIERRE BAY MARTINICO,ST JOHNS NEWFOUNDLAND
1795,7,27,28.12,-62.49,BRITISH,ADAMANT,4TH RATE,ST PIERRE BAY MARTINICO,ST JOHNS NEWFOUNDLAND
1795,7,28,28.75,-62.75,BRITISH,ADAMANT,4TH RATE,ST PIERRE BAY MARTINICO,ST JOHNS NEWFOUNDLAND
1795,7,29,30.23,-63.33,BRITISH,ADAMANT,4TH RATE,ST PIERRE BAY MARTINICO,ST JOHNS NEWFOUNDLAND
1795,7,30,31.58,-63.51,BRITISH,ADAMANT,4TH RATE,ST PIERRE BAY MARTINICO,ST JOHNS NEWFOUNDLAND
1795,7,31,32.83,-63.69,BRITISH,ADAMANT,4TH RATE,ST PIERRE BAY MARTINICO,ST JOHNS NEWFOUNDLAND
1795,8,1,32.83,-63.47,BRITISH,ADAMANT,4TH RATE,ST PIERRE BAY MARTINICO,ST JOHNS NEWFOUNDLAND
1795,8,2,34.58,-62.98,BRITISH,ADAMANT,4TH RATE,ST PIERRE BAY MARTINICO,ST JOHNS NEWFOUNDLAND
1795,8,3,34.98,-62.54,BRITISH,ADAMANT,4TH RATE,ST PIERRE BAY MARTINICO,ST JOHNS NEWFOUNDLAND
1795,8,4,36.22,-61.9,BRITISH,ADAMANT,4TH RATE,ST PIERRE BAY MARTINICO,ST JOHNS NEWFOUNDLAND
1795,8,5,38.65,-61.25,BRITISH,ADAMANT,4TH RATE,ST PIERRE BAY MARTINICO,ST JOHNS NEWFOUNDLAND
1795,8,6,41.98,-60.34,BRITISH,ADAMANT,4TH RATE,ST PIERRE BAY MARTINICO,ST JOHNS NEWFOUNDLAND
1795,8,7,43.4,-58.82,BRITISH,ADAMANT,4TH RATE,ST PIERRE BAY MARTINICO,ST JOHNS NEWFOUNDLAND
1795,8,8,45.4,-56,BRITISH,ADAMANT,4TH RATE,ST PIERRE BAY MARTINICO,ST JOHNS NEWFOUNDLAND
1795,8,9,46.92,-55.22,BRITISH,ADAMANT,4TH RATE,ST PIERRE BAY MARTINICO,ST JOHNS NEWFOUNDLAND
1795,10,19,47.13,-50.7,BRITISH,ADAMANT,4TH RATE,ST JOHNS NEWFOUNDLAND,LISBON
1795,10,20,46.72,-48.35,BRITISH,ADAMANT,4TH RATE,ST JOHNS NEWFOUNDLAND,LISBON
1795,10,21,46.05,-47.43,BRITISH,ADAMANT,4TH RATE,ST JOHNS NEWFOUNDLAND,LISBON
1795,10,22,45,-46.38,BRITISH,ADAMANT,4TH RATE,ST JOHNS NEWFOUNDLAND,LISBON
1795,10,23,44.4,-41.78,BRITISH,ADAMANT,4TH RATE,ST JOHNS NEWFOUNDLAND,LISBON
1795,10,24,43.78,-37.5,BRITISH,ADAMANT,4TH RATE,ST JOHNS NEWFOUNDLAND,LISBON
1795,10,25,44.1,-33.93,BRITISH,ADAMANT,4TH RATE,ST JOHNS NEWFOUNDLAND,LISBON
1795,10,26,43.2,-29.63,BRITISH,ADAMANT,4TH RATE,ST JOHNS NEWFOUNDLAND,LISBON
1795,10,27,43.85,-25.7,BRITISH,ADAMANT,4TH RATE,ST JOHNS NEWFOUNDLAND,LISBON
1795,10,28,42.75,-21.43,BRITISH,ADAMANT,4TH RATE,ST JOHNS NEWFOUNDLAND,LISBON
1795,10,29,41.62,-17.22,BRITISH,ADAMANT,4TH RATE,ST JOHNS NEWFOUNDLAND,LISBON
1795,10,30,40.35,-14.85,BRITISH,ADAMANT,4TH RATE,ST JOHNS NEWFOUNDLAND,LISBON
1795,10,31,39.53,-12.08,BRITISH,ADAMANT,4TH RATE,ST JOHNS NEWFOUNDLAND,LISBON
1795,11,1,38.22,-9.38,BRITISH,ADAMANT,4TH RATE,ST JOHNS NEWFOUNDLAND,LISBON
1798,10,3,49.75,-4.42,BRITISH,ADAMANT,4TH RATE,SPITHEAD,TABLE BAY
1798,10,4,48.32,-7.43,BRITISH,ADAMANT,4TH RATE,SPITHEAD,TABLE BAY
1798,10,5,46.03,-10.65,BRITISH,ADAMANT,4TH RATE,SPITHEAD,TABLE BAY
1798,10,6,45.18,-10.15,BRITISH,ADAMANT,4TH RATE,SPITHEAD,TABLE BAY
1798,10,7,44.68,-12.03,BRITISH,ADAMANT,4TH RATE,SPITHEAD,TABLE BAY
1798,10,8,44.53,-14.12,BRITISH,ADAMANT,4TH RATE,SPITHEAD,TABLE BAY
1798,10,9,44.37,-15.67,BRITISH,ADAMANT,4TH RATE,SPITHEAD,TABLE BAY
1798,10,10,44.33,-17,BRITISH,ADAMANT,4TH RATE,SPITHEAD,TABLE BAY
1798,10,11,44.12,-16.95,BRITISH,ADAMANT,4TH RATE,SPITHEAD,TABLE BAY
1798,10,12,43.48,-16.23,BRITISH,ADAMANT,4TH RATE,SPITHEAD,TABLE BAY
1798,10,13,43.27,-17.4,BRITISH,ADAMANT,4TH RATE,SPITHEAD,TABLE BAY
1798,10,14,41.55,-17.07,BRITISH,ADAMANT,4TH RATE,SPITHEAD,TABLE BAY
1798,10,15,39.03,-16.87,BRITISH,ADAMANT,4TH RATE,SPITHEAD,TABLE BAY
1798,10,16,36.68,-17.72,BRITISH,ADAMANT,4TH RATE,SPITHEAD,TABLE BAY
1798,10,17,35.87,-16.58,BRITISH,ADAMANT,4TH RATE,SPITHEAD,TABLE BAY
1798,10,18,34.2,-16.65,BRITISH,ADAMANT,4TH RATE,SPITHEAD,TABLE BAY
1798,10,19,33.42,-16.98,BRITISH,ADAMANT,4TH RATE,SPITHEAD,TABLE BAY
1798,10,20,32.05,-16.8,BRITISH,ADAMANT,4TH RATE,SPITHEAD,TABLE BAY
1798,10,21,31.05,-17.28,BRITISH,ADAMANT,4TH RATE,SPITHEAD,TABLE BAY
1798,10,22,29.3,-18.85,BRITISH,ADAMANT,4TH RATE,SPITHEAD,TABLE BAY
1798,10,23,27.72,-20.22,BRITISH,ADAMANT,4TH RATE,SPITHEAD,TABLE BAY
1798,10,24,26.5,-21.48,BRITISH,ADAMANT,4TH RATE,SPITHEAD,TABLE BAY
1798,10,25,25.98,-21.98,BRITISH,ADAMANT,4TH RATE,SPITHEAD,TABLE BAY
1798,10,26,24.72,-21.88,BRITISH,ADAMANT,4TH RATE,SPITHEAD,TABLE BAY
1798,10,27,23.88,-22.8,BRITISH,ADAMANT,4TH RATE,SPITHEAD,TABLE BAY
1798,10,28,22.25,-23.8,BRITISH,ADAMANT,4TH RATE,SPITHEAD,TABLE BAY
1798,10,29,21.28,-24.02,BRITISH,ADAMANT,4TH RATE,SPITHEAD,TABLE BAY
1798,10,30,20.53,-24.23,BRITISH,ADAMANT,4TH RATE,SPITHEAD,TABLE BAY
1798,10,31,18.65,-25.22,BRITISH,ADAMANT,4TH RATE,SPITHEAD,TABLE BAY
1798,11,1,16.25,-26,BRITISH,ADAMANT,4TH RATE,SPITHEAD,TABLE BAY
1798,11,2,14.18,-25.9,BRITISH,ADAMANT,4TH RATE,SPITHEAD,TABLE BAY
1798,11,3,12.25,-25.3,BRITISH,ADAMANT,4TH RATE,SPITHEAD,TABLE BAY
1798,11,4,10.68,-24.52,BRITISH,ADAMANT,4TH RATE,SPITHEAD,TABLE BAY
1798,11,5,9.37,-24.12,BRITISH,ADAMANT,4TH RATE,SPITHEAD,TABLE BAY
1798,11,6,9.08,-24.13,BRITISH,ADAMANT,4TH RATE,SPITHEAD,TABLE BAY
1798,11,7,8.07,-23.03,BRITISH,ADAMANT,4TH RATE,SPITHEAD,TABLE BAY
1798,11,8,7.38,-22.28,BRITISH,ADAMANT,4TH RATE,SPITHEAD,TABLE BAY
1798,11,9,6.27,-22.32,BRITISH,ADAMANT,4TH RATE,SPITHEAD,TABLE BAY
1798,11,10,5.98,-22.78,BRITISH,ADAMANT,4TH RATE,SPITHEAD,TABLE BAY
1798,11,11,5.93,-22.65,BRITISH,ADAMANT,4TH RATE,SPITHEAD,TABLE BAY
1798,11,12,5.78,-22.82,BRITISH,ADAMANT,4TH RATE,SPITHEAD,TABLE BAY
1798,11,13,5.53,-22.72,BRITISH,ADAMANT,4TH RATE,SPITHEAD,TABLE BAY
1798,11,14,5.32,-22.88,BRITISH,ADAMANT,4TH RATE,SPITHEAD,TABLE BAY
1798,11,15,5.52,-22.7,BRITISH,ADAMANT,4TH RATE,SPITHEAD,TABLE BAY
1798,11,16,5.15,-22.73,BRITISH,ADAMANT,4TH RATE,SPITHEAD,TABLE BAY
1798,11,17,4.18,-22.72,BRITISH,ADAMANT,4TH RATE,SPITHEAD,TABLE BAY
1798,11,18,3.63,-23.85,BRITISH,ADAMANT,4TH RATE,SPITHEAD,TABLE BAY
1798,11,19,3.22,-24.8,BRITISH,ADAMANT,4TH RATE,SPITHEAD,TABLE BAY
1798,11,20,2.55,-25.97,BRITISH,ADAMANT,4TH RATE,SPITHEAD,TABLE BAY
1798,11,21,1.25,-27.37,BRITISH,ADAMANT,4TH RATE,SPITHEAD,TABLE BAY
1798,11,22,-0.32,-28.67,BRITISH,ADAMANT,4TH RATE,SPITHEAD,TABLE BAY
1798,11,23,-2.27,-29.9,BRITISH,ADAMANT,4TH RATE,SPITHEAD,TABLE BAY
1798,11,24,-4.33,-31.08,BRITISH,ADAMANT,4TH RATE,SPITHEAD,TABLE BAY
1798,11,25,-6.72,-32.57,BRITISH,ADAMANT,4TH RATE,SPITHEAD,TABLE BAY
1798,11,26,-9.05,-32.52,BRITISH,ADAMANT,4TH RATE,SPITHEAD,TABLE BAY
1798,11,27,-11.4,-32.15,BRITISH,ADAMANT,4TH RATE,SPITHEAD,TABLE BAY
1798,11,28,-14.02,-31.6,BRITISH,ADAMANT,4TH RATE,SPITHEAD,TABLE BAY
1798,11,29,-16.22,-30.45,BRITISH,ADAMANT,4TH RATE,SPITHEAD,TABLE BAY
1798,11,30,-17.9,-28.95,BRITISH,ADAMANT,4TH RATE,SPITHEAD,TABLE BAY
1798,12,1,-18.78,-27.55,BRITISH,ADAMANT,4TH RATE,SPITHEAD,TABLE BAY
1798,12,2,-19.37,-25,BRITISH,ADAMANT,4TH RATE,SPITHEAD,TABLE BAY
1798,12,3,-19.93,-23.64,BRITISH,ADAMANT,4TH RATE,SPITHEAD,TABLE BAY
1798,12,4,-21.47,-23.01,BRITISH,ADAMANT,4TH RATE,SPITHEAD,TABLE BAY
1798,12,5,-23.05,-21.83,BRITISH,ADAMANT,4TH RATE,SPITHEAD,TABLE BAY
1798,12,6,-24.07,-21.01,BRITISH,ADAMANT,4TH RATE,SPITHEAD,TABLE BAY
1798,12,7,-25.55,-19.52,BRITISH,ADAMANT,4TH RATE,SPITHEAD,TABLE BAY
1798,12,8,-26.7,-18.12,BRITISH,ADAMANT,4TH RATE,SPITHEAD,TABLE BAY
1798,12,9,-27.83,-16.66,BRITISH,ADAMANT,4TH RATE,SPITHEAD,TABLE BAY
1798,12,10,-29.08,-15.52,BRITISH,ADAMANT,4TH RATE,SPITHEAD,TABLE BAY
1798,12,11,-30.15,-14.37,BRITISH,ADAMANT,4TH RATE,SPITHEAD,TABLE BAY
1798,12,12,-30.35,-12.69,BRITISH,ADAMANT,4TH RATE,SPITHEAD,TABLE BAY
1798,12,13,-30.3,-10.36,BRITISH,ADAMANT,4TH RATE,SPITHEAD,TABLE BAY
1798,12,14,-30.42,-7.68,BRITISH,ADAMANT,4TH RATE,SPITHEAD,TABLE BAY
1798,12,15,-29.77,-5.56,BRITISH,ADAMANT,4TH RATE,SPITHEAD,TABLE BAY
1798,12,16,-28.13,-1.92,BRITISH,ADAMANT,4TH RATE,SPITHEAD,TABLE BAY
1798,12,17,-26.68,-1.23,BRITISH,ADAMANT,4TH RATE,SPITHEAD,TABLE BAY
1798,12,18,-26.68,-1.41,BRITISH,ADAMANT,4TH RATE,SPITHEAD,TABLE BAY
1798,12,19,-23.43,-0.91,BRITISH,ADAMANT,4TH RATE,SPITHEAD,TABLE BAY
1798,12,20,-20.65,-0.87,BRITISH,ADAMANT,4TH RATE,SPITHEAD,TABLE BAY
1798,12,21,-17.68,-0.81,BRITISH,ADAMANT,4TH RATE,SPITHEAD,TABLE BAY
1798,12,22,-15.98,-2.66,BRITISH,ADAMANT,4TH RATE,SPITHEAD,TABLE BAY
1798,12,23,-15.88,-4,BRITISH,ADAMANT,4TH RATE,SPITHEAD,TABLE BAY
1798,12,24,-15.6,-5.23,BRITISH,ADAMANT,4TH RATE,SPITHEAD,TABLE BAY
1799,1,17,-18.63,-7.95,BRITISH,ADAMANT,4TH RATE,SPITHEAD,TABLE BAY
1799,1,18,-20.47,-9.05,BRITISH,ADAMANT,4TH RATE,SPITHEAD,TABLE BAY
1799,1,19,-22.1,-9.68,BRITISH,ADAMANT,4TH RATE,SPITHEAD,TABLE BAY
1799,1,20,-23.47,-10,BRITISH,ADAMANT,4TH RATE,SPITHEAD,TABLE BAY
1799,1,21,-25.38,-10.7,BRITISH,ADAMANT,4TH RATE,SPITHEAD,TABLE BAY
1799,1,22,-27.03,-10.78,BRITISH,ADAMANT,4TH RATE,SPITHEAD,TABLE BAY
1799,1,23,-27.7,-10.15,BRITISH,ADAMANT,4TH RATE,SPITHEAD,TABLE BAY
1799,1,24,-29.95,-8.38,BRITISH,ADAMANT,4TH RATE,SPITHEAD,TABLE BAY
1799,1,25,-29.57,-6.7,BRITISH,ADAMANT,4TH RATE,SPITHEAD,TABLE BAY
1799,1,26,-31.15,-7.25,BRITISH,ADAMANT,4TH RATE,SPITHEAD,TABLE BAY
1799,1,27,-33.47,-6.73,BRITISH,ADAMANT,4TH RATE,SPITHEAD,TABLE BAY
1799,1,28,-33.35,-6.22,BRITISH,ADAMANT,4TH RATE,SPITHEAD,TABLE BAY
1799,1,29,-33,-3.58,BRITISH,ADAMANT,4TH RATE,SPITHEAD,TABLE BAY
1799,1,30,-32.62,-1.08,BRITISH,ADAMANT,4TH RATE,SPITHEAD,TABLE BAY
1799,1,31,-32.18,0.58,BRITISH,ADAMANT,4TH RATE,SPITHEAD,TABLE BAY
1799,2,1,-33.43,2.42,BRITISH,ADAMANT,4TH RATE,SPITHEAD,TABLE BAY
1799,2,2,-34.87,5.67,BRITISH,ADAMANT,4TH RATE,SPITHEAD,TABLE BAY
1799,2,3,-34.78,8.52,BRITISH,ADAMANT,4TH RATE,SPITHEAD,TABLE BAY
1799,2,4,-34.77,10.5,BRITISH,ADAMANT,4TH RATE,SPITHEAD,TABLE BAY
1799,2,5,-34.58,13.53,BRITISH,ADAMANT,4TH RATE,SPITHEAD,TABLE BAY
1799,2,6,-34.57,15.6,BRITISH,ADAMANT,4TH RATE,SPITHEAD,TABLE BAY
1799,2,7,-34.55,17.57,BRITISH,ADAMANT,4TH RATE,SPITHEAD,TABLE BAY
1799,2,8,-34.3,17.08,BRITISH,ADAMANT,4TH RATE,SPITHEAD,TABLE BAY
1799,10,21,-33.92,17.05,BRITISH,ADAMANT,4TH RATE,TABLE BAY,"PORT LOUIS, MAURITIUS"
1799,10,22,-34.47,17.58,BRITISH,ADAMANT,4TH RATE,TABLE BAY,"PORT LOUIS, MAURITIUS"
1799,10,23,-34.72,17.75,BRITISH,ADAMANT,4TH RATE,TABLE BAY,"PORT LOUIS, MAURITIUS"
1799,10,24,-36.03,17.45,BRITISH,ADAMANT,4TH RATE,TABLE BAY,"PORT LOUIS, MAURITIUS"
1799,10,25,-36.92,17.15,BRITISH,ADAMANT,4TH RATE,TABLE BAY,"PORT LOUIS, MAURITIUS"
1799,10,26,-37.13,18.52,BRITISH,ADAMANT,4TH RATE,TABLE BAY,"PORT LOUIS, MAURITIUS"
1799,10,27,-37,21.02,BRITISH,ADAMANT,4TH RATE,TABLE BAY,"PORT LOUIS, MAURITIUS"
1799,10,28,-37.52,21.28,BRITISH,ADAMANT,4TH RATE,TABLE BAY,"PORT LOUIS, MAURITIUS"
1799,10,29,-37.78,23.8,BRITISH,ADAMANT,4TH RATE,TABLE BAY,"PORT LOUIS, MAURITIUS"
1799,10,30,-37.85,26.2,BRITISH,ADAMANT,4TH RATE,TABLE BAY,"PORT LOUIS, MAURITIUS"
1799,10,31,-37.45,26.93,BRITISH,ADAMANT,4TH RATE,TABLE BAY,"PORT LOUIS, MAURITIUS"
1799,11,1,-38.25,27.37,BRITISH,ADAMANT,4TH RATE,TABLE BAY,"PORT LOUIS, MAURITIUS"
1799,11,2,-37.77,28.37,BRITISH,ADAMANT,4TH RATE,TABLE BAY,"PORT LOUIS, MAURITIUS"
1799,11,3,-37.98,29.38,BRITISH,ADAMANT,4TH RATE,TABLE BAY,"PORT LOUIS, MAURITIUS"
1799,11,4,-37.65,31.72,BRITISH,ADAMANT,4TH RATE,TABLE BAY,"PORT LOUIS, MAURITIUS"
1799,11,5,-37.65,31.85,BRITISH,ADAMANT,4TH RATE,TABLE BAY,"PORT LOUIS, MAURITIUS"
1799,11,6,-38.03,34.12,BRITISH,ADAMANT,4TH RATE,TABLE BAY,"PORT LOUIS, MAURITIUS"
1799,11,7,-38.03,37.8,BRITISH,ADAMANT,4TH RATE,TABLE BAY,"PORT LOUIS, MAURITIUS"
1799,11,8,-37.25,41.68,BRITISH,ADAMANT,4TH RATE,TABLE BAY,"PORT LOUIS, MAURITIUS"
1799,11,9,-36.18,44.63,BRITISH,ADAMANT,4TH RATE,TABLE BAY,"PORT LOUIS, MAURITIUS"
1799,11,10,-35.53,45.37,BRITISH,ADAMANT,4TH RATE,TABLE BAY,"PORT LOUIS, MAURITIUS"
1799,11,11,-36.25,46.55,BRITISH,ADAMANT,4TH RATE,TABLE BAY,"PORT LOUIS, MAURITIUS"
1799,11,12,-36.67,48.58,BRITISH,ADAMANT,4TH RATE,TABLE BAY,"PORT LOUIS, MAURITIUS"
1799,11,13,-36.83,51.82,BRITISH,ADAMANT,4TH RATE,TABLE BAY,"PORT LOUIS, MAURITIUS"
1799,11,14,-36.55,54.5,BRITISH,ADAMANT,4TH RATE,TABLE BAY,"PORT LOUIS, MAURITIUS"
1799,11,15,-36.13,56.67,BRITISH,ADAMANT,4TH RATE,TABLE BAY,"PORT LOUIS, MAURITIUS"
1799,11,16,-35.73,58.83,BRITISH,ADAMANT,4TH RATE,TABLE BAY,"PORT LOUIS, MAURITIUS"
1799,11,17,-35.05,61.3,BRITISH,ADAMANT,4TH RATE,TABLE BAY,"PORT LOUIS, MAURITIUS"
1799,11,18,-34.55,62.77,BRITISH,ADAMANT,4TH RATE,TABLE BAY,"PORT LOUIS, MAURITIUS"
1799,11,19,-34.47,62.22,BRITISH,ADAMANT,4TH RATE,TABLE BAY,"PORT LOUIS, MAURITIUS"
1799,11,20,-34.17,62.93,BRITISH,ADAMANT,4TH RATE,TABLE BAY,"PORT LOUIS, MAURITIUS"
1799,11,21,-33.25,64.07,BRITISH,ADAMANT,4TH RATE,TABLE BAY,"PORT LOUIS, MAURITIUS"
1799,11,22,-32.22,64,BRITISH,ADAMANT,4TH RATE,TABLE BAY,"PORT LOUIS, MAURITIUS"
1799,11,23,-31.93,63.97,BRITISH,ADAMANT,4TH RATE,TABLE BAY,"PORT LOUIS, MAURITIUS"
1799,11,24,-31.55,64.07,BRITISH,ADAMANT,4TH RATE,TABLE BAY,"PORT LOUIS, MAURITIUS"
1799,11,25,-30.83,64.38,BRITISH,ADAMANT,4TH RATE,TABLE BAY,"PORT LOUIS, MAURITIUS"
1799,11,26,-30.25,63.75,BRITISH,ADAMANT,4TH RATE,TABLE BAY,"PORT LOUIS, MAURITIUS"
1799,11,27,-29.52,62.83,BRITISH,ADAMANT,4TH RATE,TABLE BAY,"PORT LOUIS, MAURITIUS"
1799,11,28,-28.85,62.47,BRITISH,ADAMANT,4TH RATE,TABLE BAY,"PORT LOUIS, MAURITIUS"
1799,11,29,-28.07,62.03,BRITISH,ADAMANT,4TH RATE,TABLE BAY,"PORT LOUIS, MAURITIUS"
1799,11,30,-27.05,61.13,BRITISH,ADAMANT,4TH RATE,TABLE BAY,"PORT LOUIS, MAURITIUS"
1799,12,1,-26.78,60.28,BRITISH,ADAMANT,4TH RATE,TABLE BAY,"PORT LOUIS, MAURITIUS"
1799,12,2,-26.13,60.1,BRITISH,ADAMANT,4TH RATE,TABLE BAY,"PORT LOUIS, MAURITIUS"
1799,12,3,-24.22,59.8,BRITISH,ADAMANT,4TH RATE,TABLE BAY,"PORT LOUIS, MAURITIUS"
1799,12,4,-23.45,59.55,BRITISH,ADAMANT,4TH RATE,TABLE BAY,"PORT LOUIS, MAURITIUS"
1799,12,5,-22.27,59.43,BRITISH,ADAMANT,4TH RATE,TABLE BAY,"PORT LOUIS, MAURITIUS"
1799,12,6,-20.62,58.9,BRITISH,ADAMANT,4TH RATE,TABLE BAY,"PORT LOUIS, MAURITIUS"
1767,3,11,48.63,-7.87,DUTCH,ADMIRAAL DE RUYTER,,MIDDELBURG,CEYLON
1767,3,12,48,-9.88,DUTCH,ADMIRAAL DE RUYTER,,MIDDELBURG,CEYLON
1767,3,13,46.18,-10.68,DUTCH,ADMIRAAL DE RUYTER,,MIDDELBURG,CEYLON
1767,3,14,44.83,-12.4,DUTCH,ADMIRAAL DE RUYTER,,MIDDELBURG,CEYLON
1767,3,15,43.47,-14.32,DUTCH,ADMIRAAL DE RUYTER,,MIDDELBURG,CEYLON
1767,3,16,42.03,-15.07,DUTCH,ADMIRAAL DE RUYTER,,MIDDELBURG,CEYLON
1767,3,17,41.48,-15.27,DUTCH,ADMIRAAL DE RUYTER,,MIDDELBURG,CEYLON
1767,3,18,40,-15.87,DUTCH,ADMIRAAL DE RUYTER,,MIDDELBURG,CEYLON
1767,3,19,39.98,-16.48,DUTCH,ADMIRAAL DE RUYTER,,MIDDELBURG,CEYLON
1767,3,20,38.5,-17.15,DUTCH,ADMIRAAL DE RUYTER,,MIDDELBURG,CEYLON
1767,3,21,35.25,-18.22,DUTCH,ADMIRAAL DE RUYTER,,MIDDELBURG,CEYLON
1767,3,22,34.9,-18.97,DUTCH,ADMIRAAL DE RUYTER,,MIDDELBURG,CEYLON
1767,3,23,34.35,-19.65,DUTCH,ADMIRAAL DE RUYTER,,MIDDELBURG,CEYLON
1767,3,24,33.93,-19.08,DUTCH,ADMIRAAL DE RUYTER,,MIDDELBURG,CEYLON
1767,3,25,33.77,-18.87,DUTCH,ADMIRAAL DE RUYTER,,MIDDELBURG,CEYLON
1767,3,26,33.18,-18.77,DUTCH,ADMIRAAL DE RUYTER,,MIDDELBURG,CEYLON
1767,3,27,32.87,-17.92,DUTCH,ADMIRAAL DE RUYTER,,MIDDELBURG,CEYLON
1767,3,28,30.75,-18.92,DUTCH,ADMIRAAL DE RUYTER,,MIDDELBURG,CEYLON
1767,3,29,30.6,-19.6,DUTCH,ADMIRAAL DE RUYTER,,MIDDELBURG,CEYLON
1767,3,30,30.43,-19.48,DUTCH,ADMIRAAL DE RUYTER,,MIDDELBURG,CEYLON
1767,3,31,30.43,-20.25,DUTCH,ADMIRAAL DE RUYTER,,MIDDELBURG,CEYLON
1767,4,1,30.3,-20.22,DUTCH,ADMIRAAL DE RUYTER,,MIDDELBURG,CEYLON
1767,4,2,28.72,-21.35,DUTCH,ADMIRAAL DE RUYTER,,MIDDELBURG,CEYLON
1767,4,3,26.73,-22.27,DUTCH,ADMIRAAL DE RUYTER,,MIDDELBURG,CEYLON
1767,4,4,25.45,-22.27,DUTCH,ADMIRAAL DE RUYTER,,MIDDELBURG,CEYLON
1767,4,5,23.78,-22.27,DUTCH,ADMIRAAL DE RUYTER,,MIDDELBURG,CEYLON
1767,4,6,23.03,-22.27,DUTCH,ADMIRAAL DE RUYTER,,MIDDELBURG,CEYLON
1767,4,7,20.38,-22.27,DUTCH,ADMIRAAL DE RUYTER,,MIDDELBURG,CEYLON
1767,4,8,18.55,-22.27,DUTCH,ADMIRAAL DE RUYTER,,MIDDELBURG,CEYLON
1767,4,9,16.98,-21.9,DUTCH,ADMIRAAL DE RUYTER,,MIDDELBURG,CEYLON
1767,4,10,14.4,-21.43,DUTCH,ADMIRAAL DE RUYTER,,MIDDELBURG,CEYLON
1767,4,11,11.6,-21.02,DUTCH,ADMIRAAL DE RUYTER,,MIDDELBURG,CEYLON
1767,4,12,9.87,-20.63,DUTCH,ADMIRAAL DE RUYTER,,MIDDELBURG,CEYLON
1767,4,13,8.1,-20.28,DUTCH,ADMIRAAL DE RUYTER,,MIDDELBURG,CEYLON
1767,4,14,6.58,-20,DUTCH,ADMIRAAL DE RUYTER,,MIDDELBURG,CEYLON
1767,4,15,5.45,-19.78,DUTCH,ADMIRAAL DE RUYTER,,MIDDELBURG,CEYLON
1767,4,16,4.53,-19.6,DUTCH,ADMIRAAL DE RUYTER,,MIDDELBURG,CEYLON
1767,4,17,3.52,-19.45,DUTCH,ADMIRAAL DE RUYTER,,MIDDELBURG,CEYLON
1767,4,18,2.67,-19.37,DUTCH,ADMIRAAL DE RUYTER,,MIDDELBURG,CEYLON
1767,4,19,2.25,-19.35,DUTCH,ADMIRAAL DE RUYTER,,MIDDELBURG,CEYLON
1767,4,20,1.85,-19.43,DUTCH,ADMIRAAL DE RUYTER,,MIDDELBURG,CEYLON
1767,4,21,1.6,-19.53,DUTCH,ADMIRAAL DE RUYTER,,MIDDELBURG,CEYLON
1767,4,22,2.63,-19.63,DUTCH,ADMIRAAL DE RUYTER,,MIDDELBURG,CEYLON
1767,4,23,2.67,-19.85,DUTCH,ADMIRAAL DE RUYTER,,MIDDELBURG,CEYLON
1767,4,24,2.75,-20.02,DUTCH,ADMIRAAL DE RUYTER,,MIDDELBURG,CEYLON
1767,4,25,2.62,-20.73,DUTCH,ADMIRAAL DE RUYTER,,MIDDELBURG,CEYLON
1767,4,26,2.63,-21.2,DUTCH,ADMIRAAL DE RUYTER,,MIDDELBURG,CEYLON
1767,4,27,2.23,-21.57,DUTCH,ADMIRAAL DE RUYTER,,MIDDELBURG,CEYLON
1767,4,28,2.58,-22.08,DUTCH,ADMIRAAL DE RUYTER,,MIDDELBURG,CEYLON
1767,4,29,2.82,-21.93,DUTCH,ADMIRAAL DE RUYTER,,MIDDELBURG,CEYLON
1767,4,30,2.95,-21.98,DUTCH,ADMIRAAL DE RUYTER,,MIDDELBURG,CEYLON
1767,5,1,3,-21.92,DUTCH,ADMIRAAL DE RUYTER,,MIDDELBURG,CEYLON
1767,5,2,2.47,-22.07,DUTCH,ADMIRAAL DE RUYTER,,MIDDELBURG,CEYLON
1767,5,3,2.28,-21.63,DUTCH,ADMIRAAL DE RUYTER,,MIDDELBURG,CEYLON
1767,5,4,2.83,-21.63,DUTCH,ADMIRAAL DE RUYTER,,MIDDELBURG,CEYLON
1767,5,5,2.77,-21.12,DUTCH,ADMIRAAL DE RUYTER,,MIDDELBURG,CEYLON
1767,5,6,2.47,-20.67,DUTCH,ADMIRAAL DE RUYTER,,MIDDELBURG,CEYLON
1767,5,7,2.23,-20.43,DUTCH,ADMIRAAL DE RUYTER,,MIDDELBURG,CEYLON
1767,5,8,2.58,-19.87,DUTCH,ADMIRAAL DE RUYTER,,MIDDELBURG,CEYLON
1767,5,9,2.82,-20.15,DUTCH,ADMIRAAL DE RUYTER,,MIDDELBURG,CEYLON
1767,5,10,2.63,-19.97,DUTCH,ADMIRAAL DE RUYTER,,MIDDELBURG,CEYLON
1767,5,11,2.05,-19.3,DUTCH,ADMIRAAL DE RUYTER,,MIDDELBURG,CEYLON
